Job Title,Company Name,Salary,Location,Description,Posted Days Ago,Skill1,Skill2,Skill3,Skill4,Skill5,Skill6,Skill7,Skill8
Sr. Data Scientist,Vmock,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Btech\/ Mtech from a top-tier engineering college India or abroad, Atleast 5 years of d...",26 Days Ago,deep learning,Front end,MySQL,Machine learning,PHP,Information retrieval,HTML,Natural language processing
"Senior Data Scientist, Growth Analytics",Moloco,Not disclosed,Bengaluru,Minimum Requirements: . Bachelors degree in a quantitative field with 7+ years work exp...,30+ Days Ago,Computer science,SAN,Data analysis,SAS,Machine learning,MATLAB,Analytics,Monitoring
Senior Data Scientist (Risk),FPL Capital,Not disclosed,Bengaluru,"Bonus points (optional) for: . Masters, PhD or equivalent experience in a quantitative ...",30+ Days Ago,data science,Talent acquisition,financial products,Idea generation,risk modeling,Artificial Intelligence,Machine learning,Econometrics
Senior Data Scientist,Neostats Analytics Solutions,Not disclosed,Bengaluru,"Bachelor s or master s degree in computer science, Statistics, Mathematics, or a relate...",30+ Days Ago,Computer science,Analytical,Machine learning,SCALA,Predictive modeling,data privacy,data visualization,Data mining
Senior Data Scientist,Ecolab Digital Center (EDC),Not disclosed,Bengaluru,"Bachelor s, Master s or PhD in Data Science, Computer Science, Statistics, Mathematics,...",30+ Days Ago,Computer science,data science,Analytical,Machine learning,Data collection,Data quality,Business solutions,Monitoring
Sr Data Scientist,Target,Not disclosed,Bengaluru,"bachelors / MS/PhD in Mathematics, Statistics, Operations Research, Industrial Engineer...",30+ Days Ago,Supply chain,Data analysis,Simulation,Network security,Data structures,Troubleshooting,SQL,Python
Senior Data Scientist,Optiqai,Not disclosed,Bengaluru,Who We Are Looking For: . 4+ years of professional experience in building machine learn...,30+ Days Ago,Electrical engineering,Backend,Machine learning,Cloud,Healthcare,Deployment,big data,Statistics
Senior Data Scientist,GoTo Group,Not disclosed,Bengaluru,"Preferably, has domain experience in Machine Learning Engineering . Experience in takin...",30+ Days Ago,Computer science,Machine learning,Workflow,Distribution system,Financial services,SQL,Python,Recruitment
Senior Data Scientist,Kaar Technologies,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Kaar Technologies India Pvt Ltd is looking for Senior Data Scientist to join our dynami...,30+ Days Ago,python,data analysis,modeling,predictive analytics,predictive,anomaly detection,data integrity,machine learning
Senior Data Scientist,Prismforce,Not disclosed,"Kolkata, Mumbai, Pune, Bengaluru",Bachelors degree in a highly quantitative field (e.gRequired Skills: . Machine Learning...,30+ Days Ago,Product management,IT services,Supply chain,ERP,Automation,Analytical,Machine learning,Forecasting
Senior Data Scientist,ORMAE (Operations Research Machine learning & Analytics Experts LLP),Not disclosed,Bengaluru,Preferred exposure to Optimization Meta-heuristic algorithm and related applications. S...,30+ Days Ago,Computer science,Data analysis,Operations research,data science,Analytical,Machine learning,Medical insurance,Forecasting
Senior Data Scientist,Media Iq Digital,Not disclosed,Bengaluru,Bachelor s or master s degree in computer science or Mathematics / StatisticsExperience...,30+ Days Ago,Computer science,Data analysis,Backend,Bidding,Analytical,Machine learning,Healthcare,Analytics
Senior Data Scientist,Response Informatics,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Response Informatics is looking for Senior Data Scientist to join our dynamic team an...,30+ Days Ago,Senior Data Scientist,,,,,,,
Senior Data Scientist,Vistaprint.in,Not disclosed,Bengaluru,". Be integral part of the team that builds scalable, self-serve data products and suppo...",30+ Days Ago,Computer science,Vista,data science,Analytical,Agile,Customer experience,data visualization,Technology operations
Data Scientist / Senior Data Scientist,Kinara Capital,Not disclosed,Bengaluru,The scope of work for the data science team is diverse and comprehensive. The Data s...,30+ Days Ago,GIT,Statistical analysis,data science,Analytical,Machine learning,Risk management,Strategy development,Financial services
Senior Data Scientist,Cimpress,Not disclosed,Bengaluru,". Be integral part of the team that builds scalable, self-serve data products and suppo...",30+ Days Ago,Product management,Vista,data science,Analytical,Agile,Programming,Customer experience,data visualization
Sr . Data Scientist,Enlink,Not disclosed,"Mumbai, Navi Mumbai, Hyderabad, Pune, Chennai, Bengaluru",The ideal candidate should possess strong JAVA development skills and a solid understan...,30+ Days Ago,Computer science,Front end,Data modeling,MIS,Javascript,Data structures,HTML,Unit testing
Sr . Data Scientist,Triangle Global,Not disclosed,Bengaluru,Other Information / Additional Preferences: Interdisciplinary experience especially at ...,30+ Days Ago,Unix,Literature,Linux,Time management,Project management,Analytical,Programming,data visualization
Senior Data Scientist/ Data Scientist,Neal Analytics,Not disclosed,"Mumbai, Pune, Chennai, Gurugram, Bengaluru","Experience with programming languages such as Python, R, Spark . Strong understanding o...",30+ Days Ago,Computer science,RCA,Software design,Version control,Coding,Machine learning,Data structures,Project delivery
Sr. Data Scientist,Ideapoke,Not disclosed,Bengaluru,"PhD Masters degree BTech BE from an accredited collegeuniversity in Computer Science, S...",30+ Days Ago,Computer science,Data analysis,NoSQL,XML,Artificial Intelligence,Machine learning,Data processing,SQL
Senior Principal Data Scientist,Enphase Energy,Not disclosed,Bengaluru,". Who you are and what you bring: . MS or . Bachelors in Computer Science . ., Math, Ma...",30+ Days Ago,Product management,Computer science,Data analysis,Agile,Data structures,System design,Troubleshooting,Data mining
Senior Principal Data Scientist,GoTo Group,Not disclosed,Bengaluru,"Proven track record of success in a data science role, with at least 12 years of experi...",30+ Days Ago,Data analysis,NoSQL,Project management,Machine learning,Distribution system,Financial services,SQL,Python
"Data Scientist AFC, Analytics Analyst, NCT",DWS Group,Not disclosed,Bengaluru,Experience with modelling with transaction and related data form structured and unstruc...,30+ Days Ago,Computer science,Data analysis,Manager Quality Assurance,analytics analyst,Shell scripting,Money laundering,Banking,model development
Staff Data Scientist,Truecaller,Not disclosed,Bengaluru,"As a Staff Data Scientist, You will be responsible for combining your advanced da...",30+ Days Ago,GIT,Machine learning,Agile,Data structures,Monitoring,SQL,Android,Python
Associate Data Scientist,Boeing,Not disclosed,Bengaluru,"OverviewAs a leading global aerospace company, Boeing develops, manufactures and servic...",2 Days Ago,Data Science,Java,R,C++,DevOps,C,MATLAB,Python
Lead Data Scientist,Cloudcover Consultancy,Not disclosed,Bengaluru,"Proven experience with machine learning frameworks (e.g., TensorFlow, PyTorch, Scikit-L...",26 Days Ago,data science,GCP,Analytical,Consulting,Machine learning,Cloud,Subject Matter Expert,Python
Lead Data Scientist,Saudi Basic Industries Corporation (SABIC),Not disclosed,Bengaluru,and taking part in site-level initiates related to EHS . EDUCATION EXPERIENCE REQUIREME...,30+ Days Ago,EHS,data science,Project management,Formulation,Machine learning,Continuous improvement,Monitoring,Analytics
Lead Data Scientist,Saltmine,Not disclosed,Bengaluru,"Experience in leading and mentoring teamsExpertise in applied mathematics, and proficie...",30+ Days Ago,Product management,Procurement,Computer science,Analytical skills,SAN,data science,GCP,Machine learning
Lead Data Scientist,Inorg Global,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Proficient in Python 5+ years of experience in data science, including leadership roles...",20 Days Ago,deep learning,data science,Project management,Machine learning,Infrastructure,Manager Technology,Business solutions,Operations
Lead Data Scientist,Chubb,Not disclosed,Bengaluru,"Bachelors degree in computer science, Statistics, Math, Actuarial, or related quantitat...",23 Days Ago,Generative AI,deep learning,r,nlp,data analysis,data science,predictive modeling,business analytics
Lead Data Scientist,DANAHAR CORPORATION,Not disclosed,Bengaluru,Bachelor s with 9 years of experience or Master s with 7 years of experience or PhD wit...,28 Days Ago,C++,Automation,Data analysis,Agile,Informatica,Oracle,Business intelligence,Information technology
Lead Data Scientist/ Data Scientist,MNC Group,20-35 Lacs PA,Bengaluru,"Expertise in tools required to execute a data science project - SQL, Python, ML algorit...",30 Days Ago,Retail Analytics,ML Solution Design,Python,Experiment Design,Statistics,Ml,Analytics,Solution design
Lead Data Scientist,Binance,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","MSc or Phd in Machine Learning, Computer Vision, Computer Science or Applied Mathematic...",30+ Days Ago,Product management,Computer science,Computer vision,Career development,Data analysis,data science,Machine learning,Application development
Lead Data Scientist,Ecolab Digital Center (EDC),Not disclosed,Bengaluru,10+ years of work experience with a bachelors Degree or 8+ years of work experience wit...,30+ Days Ago,data cleansing,Customer acquisition,Operations research,Business analytics,Analytical,Machine learning,Predictive modeling,Regression analysis
Lead Data Scientist,Target,Not disclosed,Bengaluru,youll . leverage . your . proficiency . in one or more approved programming languages (...,30+ Days Ago,Supply chain,Analytical,Machine learning,Network security,Global Strategy,Econometrics,Forecasting,Monitoring
"Lead, Data Scientist",KAS Services,Not disclosed,Bengaluru,Design & lead the development & deployment of solutions that levera...,30+ Days Ago,Logistic regression,Retail,data science,linear regression,Agile,power bi,Scrum,Continuous improvement
"Lead, Data Scientist",Kmart,Not disclosed,Bengaluru,"Expertise in tools required to execute a data science project - SQL, Python, ML algorit...",30+ Days Ago,Logistic regression,Retail,data science,linear regression,Agile,power bi,Scrum,Continuous improvement
Lead Data Scientist - R/SQL/Python,Tinvio Digital Services India,Not disclosed,"Mumbai, Delhi / NCR, Bengaluru","You should be a self-starter who thrives on uncertainty and ambiguity, and be passionat...",20 Days Ago,Python,Data Science,Data Validation,R,Fraud Risk Implementation,Data Scientist,Data Visualization,Machine Learning
Lead Data Scientist (Gen AI),Tredence,Not disclosed,Bengaluru,"Graduate degree in a quantitative field (CS, statistics, applied mathematics, machine l...",20 Days Ago,lora,pandas,python,natural language processing,written communication,research,communication skills,architecture
Lead Data Scientist,Tredence,Not disclosed,Bengaluru,"ce team . Qualification & E. xperienceEducation: Masters degree or PhD in Data Science,...",20 Days Ago,r,python,data science,spark,data mining,statistical modeling,programming,sql
Lead Data Scientist/AI and ML Practice Head-JL7,Client of Sampoorna,Not disclosed,Bengaluru,Position Overview: Our client is seeking an experienced and visionary Lead Data Scienti...,21 Days Ago,Azure Architect,Python,Pyspark,Artificial Intelligence,pys,Machine Learning,Machine,Ml
Lead Data Scientist,Reflections Info Systems,Not disclosed,"Pune, Chennai, Bengaluru, Thiruvananthapuram",8+ years of experience in the data science space - preferably with the end to end autom...,30+ Days Ago,Computer vision,Automation,Team management,orchestration,data science,Project management,Artificial Intelligence,Machine learning
Lead Data Scientist,Retisio,Not disclosed,Bengaluru,Improve current Recommendation System s Algorithms. Work on different forecastin...,30+ Days Ago,Computer science,deep learning,Retail analytics,Machine learning,query,Programming,Forecasting,Monitoring
Lead Data Scientist,STATS PERFORM,Not disclosed,Bengaluru,". Understanding of deep learning fundamentals including network architectures, training...",30+ Days Ago,Pytorch,Object Detection,Opencv,Data Scientist,Computer Science,Neural Networks,Data Collection,Computer Vision
Lead Data Scientist,Elitefit.ai,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Who should apply 3-7 years of experience in Data Science (Experience in Visio...,30+ Days Ago,Pilot,Prototype,Simulation,data science,Machine learning,Mentor,Management,Operations
Lead Data Scientist,FPL Capital,Not disclosed,Bengaluru,"Masters, PhD or equivalent experience in a quantitative field (i.e)Minimum 6-7 years of...",30+ Days Ago,Computer science,deep learning,RDBMS,Artificial Intelligence,Postgresql,MySQL,Machine learning,Econometrics
Lead Data Scientist,Neostats Analytics Solutions,Not disclosed,Bengaluru,Candidate profile . 7+ years in the Industry with experience in building Machine learni...,30+ Days Ago,Computer science,Analytical,Machine learning,Predictive modeling,Data mining,Business solutions,Information technology,Financial services
Lead Data Scientist,Netomi,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","5+ years of experience working in the data science field, preferably in a product devel...",30+ Days Ago,Logistic regression,LMS,Neural networks,Artificial Intelligence,Machine learning,Data processing,Information retrieval,Customer service
Lead Data Scientist,Target,Not disclosed,Bengaluru,"Ability to creatively solve business problems, innovating new approaches where required...",30+ Days Ago,Supply chain,Simulation,Analytical,Machine learning,Agile,Network security,Forecasting,Technical support
Lead Data Scientist,Response Informatics,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Leveraging AI/ML techniques and solutions to Identify and mathemati...,30+ Days Ago,Data analysis,Prototype,data science,Analytical,Machine learning,SCALA,Hypothesis Testing,Deployment
Lead Data Scientist,FabHotels,Not disclosed,Bengaluru,Have a proven experience in Python programming and ML Have a Degree in Engineering or ...,30+ Days Ago,Data analysis,Artificial Intelligence,Signal processing,Agile,Manager Technology,Industrial engineering,digital strategy,Analytics
Lead Data Scientist,Nasdaq,Not disclosed,Bengaluru,"You will act as the Lead Data Scientist within the team, owning the analysis and mod...",30+ Days Ago,Computer science,Architect,data science,Analytical,Machine learning,Flex,Manager Technology,Predictive modeling
Lead Data Scientist - AdTech,Target,Not disclosed,Bengaluru,"Ability to creatively solve business problems, innovating new approaches where required...",30+ Days Ago,Supply chain,Simulation,Analytical,Machine learning,Agile,Network security,Forecasting,Technical support
"Lead Data Scientist - NLP,Generative AI",Response Informatics,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",from a reputed instituteProspect should have exposure to project initiation to business...,30+ Days Ago,Text mining,Logistic regression,Operations research,Image processing,Analytical,linear regression,Forecasting,Analytics
Lead Data Scientist,Aioneers Gmbh,Not disclosed,Bengaluru,"Python, SQL and PySpark for data analysis and data exploitation . ETL / ELT best practi...",30+ Days Ago,Supply chain,Computer science,Data analysis,Supply chain management,orchestration,Manager Quality Control,Continuous improvement,Econometrics
Lead Data Scientist,Aarki,Not disclosed,Bengaluru,Preferred experience with data warehousing systems and MPP databases . Preferred famili...,30+ Days Ago,Computer science,SAN,C++,Data modeling,Machine learning,SCALA,Forecasting,SQL
Sr. Data Scientist- Max 15 Days Joiners,Daksh Consultancy Services,35-40 Lacs PA,Bengaluru,"Proficiency in R or Python, where the former is preferred 8+ years of proven experience...",18 Days Ago,R,ML Principles and Techniques,Data Scientist,Managed data-centered projects,SQL,Python,Management,Project
Principal Data Scientist - LLM,Tetrahed Inc,Not disclosed,"Mumbai, Delhi / NCR, Bengaluru","Advanced degree in computer science, data science, or a related field.- Deep understand...",1 Day Ago,Data Science,Predictive Modeling,Tensorflow,R,PyTorch,Data Scientist,Data Visualization,Data Mining
"Data Scientist, AVP",National Westminster Bank (natwest),Not disclosed,Bengaluru,Join us as a Data Scientist Are you ready to embark on an exciting journey of disc...,Just Now,data science,Artificial Intelligence,Machine learning,Data collection,Data processing,Natural language processing,Monitoring,Financial services
Data Scientist - HR Data Analytics,gf,Not disclosed,Bengaluru,Design and develop analytical solutions using AI/ML algorithms and statistical/mathem...,1 Day Ago,Computer science,Fabrication,advanced analytics,Data analysis,Semiconductor,power bi,Data analytics,HR analytics
Data scientist Banking domain -- US MNC (analytics),US MNC (analytics),20-35 Lacs PA,"Hybrid - Pune, Gurugram, Bengaluru","Has experience working on unstructured data ( text ): Text cleaning, TFIDF, text vector...",1 Day Ago,Python,Tensorflow,Predictive Modeling,Logistic Regression,Artificial Intelligence,Neural Networks,Credit Risk Modelling,Risk Modeling
Principal Data Scientist,GSK India,Not disclosed,Bengaluru,MSc (preferred) or BSc degree (or equivalent) in STEM subjects (e.gAdvanced degree in S...,12 Days Ago,Procurement,Computer science,SDS,Pharma,Machine learning,Clinical trials,Healthcare,biomedical
Associate Data Scientist,Popular Digital Ai,Not disclosed,Bengaluru,This is a full-time on-site role as a Data Engineer (Fresher) located in BengaluruAs a ...,12 Days Ago,Automation,data science,Predictive modeling,Subject matter expertise,Technology implementation,Continuous improvement,Information technology,Analytics
Data scientist / ML Engineer -- US MNC (analytics),US MNC (analytics),15-30 Lacs PA,"Hybrid - Pune, Gurugram, Bengaluru","Has experience working on unstructured data ( text ): Text cleaning, TFIDF, text vector...",15 Days Ago,Python,Tensorflow,Predictive Modeling,Artificial Intelligence,Natural Language Processing,Neural Networks,ml flow,Machine Learning
Data Scientist / ML Engineer- US MNC (analytics),US MNC (analytics),15-30 Lacs PA,"Hybrid - Pune, Gurugram, Bengaluru",Salary: 15 to 30 LPAExp: 3 to 8 yearsLocation: Pune/Gurgaon/BangaloreNotice: Immediate ...,17 Days Ago,Python,Predictive Modeling,Logistic Regression,Natural Language Processing,Model Building,Knn,Credit Risk Modelling,Risk Modeling
Data scientist / ML Engineer -- US MNC (analytics),US MNC (analytics),15-30 Lacs PA,"Hybrid - Pune, Gurugram, Bengaluru","Has experience working on unstructured data ( text ): Text cleaning, TFIDF, text vector...",19 Days Ago,Python,Tensorflow,Predictive Modeling,Model Risk,Artificial Intelligence,Neural Networks,ml flow,Risk Modeling
Data scientist / ML Engineer -- US MNC (analytics),US MNC (analytics),15-30 Lacs PA,"Hybrid - Noida, Gurugram, Bengaluru","Has experience working on unstructured data ( text ): Text cleaning, TFIDF, text vector...",21 Days Ago,Python,Tensorflow,Predictive Modeling,Model Risk,Artificial Intelligence,Neural Networks,ml flow,Risk Modeling
Principal Data Scientist / LLM Specialist,Tetrahed Inc,Not disclosed,"Mumbai, Delhi / NCR, Bengaluru","Should be extremely comfortable with Numpy, Pandas, Matplotlib and Scikit learn python ...",4 Days Ago,LLM Frameworks,R,PyTorch,Data Scientist,Statistician,Natural Language Processing,Data Engineer,Machine Learning Algorithms
Data Scientist - II,Smiths,Not disclosed,Bengaluru,Skills & Experience: . At least 5 years of experience with 3 years of experience as dat...,6 Days Ago,Solution architecture,Data modeling,Analytical,Artificial Intelligence,Machine learning,Data structures,application architecture,Open source
Staff Data Scientist,VIA,Not disclosed,"Mumbai, Bengaluru","By focusing on end-to-end delivery, data quality, actionable insights, and continuous i...",30+ Days Ago,Computer science,data science,Machine learning,Predictive modeling,Data quality,Business strategy,Data mining,Continuous improvement
Data Scientist Manager- Contract Job,A client of Shanvi Staffing And Training Services,20-35 Lacs PA,Remote,"At least 5+ years of relevant experience as a Data Scientist Manager, 5+ years of data ...",1 Day Ago,Data Science,Python Development,SQL,Python,Science,Development,Contracts,Management
Principal Data Scientist,Elevation Capital,Not disclosed,Bengaluru,"Qualifications: D/ Masters degree in Computer Science, Artificial Intelligence, or a re...",20 Days Ago,deep learning,team management,natural language processing,data science,leadership,computer vision,communication skills,ml
Associate Principal Consultant - Data Scientist,Arcadis Consulting India Pvt. Ltd,Not disclosed,Bengaluru,Minimum of 10 years of experience as a Python Developer/ Data Scientist. Technical Resp...,30+ Days Ago,Data analysis,Version control,Networking,Image processing,Technical writing,Data quality,Data mining,Principal
Associate Data Scientist,Lemongrass Product Development India,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",You understand the need to and benefits of automating tasks to the maximum extent possi...,30+ Days Ago,python,data science,Science,Data,,,,
Staff Data Scientist,AI INDUS,Not disclosed,Bengaluru,8+ years of industry experience in applied Machine Learning. Experience in leading and ...,8 Days Ago,Computer vision,C++,data science,Data management,Neural networks,Machine learning,Healthcare,Natural language processing
Staff Data Scientist,Smaato,Not disclosed,Hybrid - Bengaluru,What you will bring: . 7+ years of experience delivering impactful data science solutio...,13 Days Ago,Data Science,BigQuery,Kubernetes Deployment,Gcp Cloud,Python,Tensorflow,Pyspark,Aws Cloud
Data scientist (BFSI) -- US Based Analytics Client,Aspyra Hr Services,20-35 Lacs PA,"Hybrid - Pune, Gurugram, Bengaluru","Has experience working on unstructured data ( text ): Text cleaning, TFIDF, text vector...",11 Days Ago,Python,Tensorflow,Predictive Modeling,Logistic Regression,Artificial Intelligence,Model Building,Credit Risk Modelling,Risk Modeling
Data Scientist- Large Language Models,Fortune Global 500 IT Services Firm,Not disclosed,Hybrid - Bengaluru,Educational Qualification : 15 years full time educationMust have skills : Large Langua...,12 Days Ago,Large Language Models,Java,C++,Artificial Intelligence,Natural Language Processing,Neural Networks,Machine Learning,Deep Learning
Principal Data Scientist,Target,Not disclosed,Bengaluru,Experience with developing highly distributed ML systems and online recommendation syst...,14 Days Ago,Automation,Software design,data science,Diversity and Inclusion,Machine learning,Programming,Global Strategy,big data
Junior Data Scientist,Junior Data Scientist,Not disclosed,Bangalore Rural,"Key Skills : Analytics (ML Techniques / classification modelling ) , modelling , High ...",21 Days Ago,data scientist,Machine Learning,Python,SQL,Machine,Data,,
Junior Data Scientist,Fortune Global 500 MNC in Insurance,Not disclosed,Hybrid - Bengaluru,"2+ years experience in Python, SQL, Machine Learning (ML), Deep Learning(DL) with deep ...",28 Days Ago,Mechine Learning,Python,Generative AI,Artificial Intelligence,Data,,,
Data Scientist 2,MoEngage Inc,Not disclosed,Bengaluru,"Experience of applying ML, statistics, programming and advanced mathematics to build in...",30+ Days Ago,Cloud computing,Automation,Data analysis,Coding,Machine learning,MongoDB,data visualization,Customer engagement
Data scientist Specialist,Cloud Networks,Not disclosed,Bengaluru,. What you need to bring . Educational Qualification - Bachelor / Masters in technical ...,17 Days Ago,IT services,Development Manager,Relationship building,Agile,Natural language processing,data visualization,Information technology,SQL
Principal Data Scientist,Blink Health,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","While analytic rigor is a must, this is an applied research function where impact matte...",30+ Days Ago,Supply chain,Automation,Financial reporting,Pharma,Healthcare,Predictive modeling,Business intelligence,Digital marketing
Jr. Data Scientist,Saltmine,Not disclosed,Bengaluru,"Experience in leading and mentoring teamsExpertise in applied mathematics, and proficie...",30+ Days Ago,Procurement,Analytical skills,SAN,data science,Machine learning,Programming,Deployment,big data
Data Scientist - HR Data Analytics,Globalfoundries,Not disclosed,Bengaluru,Our HR Analytics team is looking for a Junior Data Scientist with a strong foundation...,17 Days Ago,Computer science,Fabrication,advanced analytics,Data analysis,Semiconductor,power bi,Data analytics,HR analytics
Data Scientist Consultant,Confidential,12-22 Lacs PA,"Hyderabad, Pune, Bengaluru",We are looking for a data scientist who analyzes large amounts of raw information to fi...,6 Days Ago,Data Science,Data Structures,Big Data,Data Quality,Data Management,Data Analysis,Data Extraction,Data Maintenance
Data scientist / Model Developer -- US MNC (analytics),Aspyra Hr Services,15-30 Lacs PA,"Hybrid - Noida, Gurugram, Bengaluru","Has experience working on unstructured data ( text ): Text cleaning, TFIDF, text vector...",19 Days Ago,Python,Predictive Modeling,Loan Portfolio,Loss Forecasting,Model Risk,Artificial Intelligence,Risk Modeling,Machine Learning
Principal Data Scientist,Ceresight,Not disclosed,"Bangalore/Bengaluru, Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai",Location:: Anywhere in India (remote). . Key skills:: Machine Learning Algorithms . . D...,30+ Days Ago,Computer science,deep learning,data science,spark,Artificial Intelligence,Machine learning,Manager Technology,big data
Data Scientist - Python / Big Data,Tetrahed Inc,Not disclosed,Bengaluru,- Experience with AWS cloud platform and its data services. . - Knowledge of A / B test...,20 Days Ago,Python,Data Science,Data Pipeline,Data Scientist,Data Management,Big Data,Data Modeling,Machine Learning
Data Scientist Professional,Coders Brain Pvt Ltd,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","A strong mathematics and statistics background is preferred, in addition to experience ...",30+ Days Ago,deep learning,Payroll,Data management,Neural networks,Artificial Intelligence,Consulting,Machine learning,AWS
Principal Data Scientist,Wizr Ai,Not disclosed,Bengaluru,Demonstrated experience in leading and managing a high-performing data science team . y...,30+ Days Ago,Data analysis,Team management,data science,Analytical,Machine learning,Data processing,Data quality,Team building
Data Scientist (BFSI Domain) -- US MNC (analytics),Aspyra Hr Services,20-35 Lacs PA,"Hybrid - Pune, Gurugram, Bengaluru","Has experience working on unstructured data ( text ): Text cleaning, TFIDF, text vector...",23 Days Ago,Python,Tensorflow,Predictive Modeling,Logistic Regression,Artificial Intelligence,Credit Risk Modelling,Risk Modeling,Machine Learning
Principal Data Scientist / LLM Specialist,Tetrahed Inc,Not disclosed,"Mumbai, Delhi / NCR, Bengaluru","Should be extremely comfortable with Numpy, Pandas, Matplotlib and Scikit learn python ...",28 Days Ago,Python,Azure,Statistician,LLM Models,SQL,PyTorch,NLP,GCP
Staff Data Scientist,Enphase Energy,Not disclosed,Bengaluru,"Proficiency in Python, R, and SQL, with a proven track record of writing optimized and ...",28 Days Ago,Data management,Analytical,Solar energy,Machine learning,Customer service,Information technology,Monitoring,SQL
Consultant - Data Scientist (CPG),Tredence,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Undertaking data collection, preprocessing and analysis Building models to address ...",30+ Days Ago,advanced analytics,Data management,data science,GCP,Machine learning,Cloud,Data analytics,data visualization
Principal Data Scientist,Microsoft,Not disclosed,Bengaluru,"OR Masters Degree in Data Science, Mathematics, Statistics, Econometrics, Economics, Op...",30 Days Ago,data science,data management,data reporting,Data Scientist,Data Modeling,Data Preparation,Data,Modeling
Staff Data Scientist,Trellix,Not disclosed,Bengaluru,"Experience with various public cloud services (such as AWS, Google, Azure) and ML autom...",30+ Days Ago,Computer science,Automation,Formulation,Artificial Intelligence,Machine learning,Data processing,Sensors,Analytics
Data Scientist - II,G2,Not disclosed,Bengaluru,"4-6 years experience as a data scientist involved in data extraction, analysis and mode...",30+ Days Ago,Data analysis,Coding,Debugging,Machine learning,Data collection,Technical support,SQL,Python
Data Scientist Web Analytics,Symmetrical Global Search Pvt Ltd,Not disclosed,Bengaluru,Needs to have hands on coding and data modelling skills and have demonstrated experienc...,30+ Days Ago,Web analytics,Coding,Data modeling,E-commerce,HTML,HR,Web technologies,Modeling
HT - Advanced Analytics Expert - Data Scientist,Wissda Consulting,Not disclosed,Bengaluru,". Education and Experience Required: . PhD degree in Statistics, Operations Research, C...",30+ Days Ago,Computer science,Operations research,Machine learning,Ab Initio,Informatica,SPSS,QlikView,Unix shell scripting
Data scientist -specialist,Wissda Consulting,Not disclosed,Bengaluru,Education and Experience Required: BE/MS in Computer Science from ...,30+ Days Ago,Computer science,deep learning,spark,Neural networks,Storage management,Machine learning,model development,Application development
Staff Data Scientist,Netradyne,Not disclosed,Bengaluru,"Requirements: . Tech, M Tech or PhD in computer science, electrical engineering, statis...",30+ Days Ago,Computer science,Automation,Publishing,RDBMS,Analytical,Machine learning,thermal,Data processing
Staff Data Scientist,Bazaarvoice,Not disclosed,Bengaluru,We're looking for a Staff Data Scientist to join our Machine Learning team.You'll work...,28 Days Ago,Data Science,Scala,decision trees,neural networks,SVM,Data Analytics,statistical analysis,logistic regression
Applied Cloud Computing Data scientist,Applied Cloud Computing,Not disclosed,Bengaluru,Highly proficient in generating business insights from Data :- Minium 3 years . Hands o...,30+ Days Ago,Cloud computing,cloud security,Consulting,Security services,SAGE,Oracle,microsoft,SQL
Principal Data Scientist,Response Informatics,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Required to have Bachelors / Masters/PhD in Statistics / Machine Learning / Data Scienc...,30+ Days Ago,data science,Pharma,Machine learning,Healthcare,microsoft,big data,Analytics,Python
Principal Data Scientist,"Continues Intelligence Lab Pvt.Ltd,",Not disclosed,Bengaluru,"10 years of experience in machine learning, data mining, mathematical optimization. PhD...",30+ Days Ago,algorithms,test,sas,frameworks,level,prototyping,CouchDB,PostgreSQL
Sr. Staff Data Engineer,Repucom,Not disclosed,Bengaluru,Experience training and mentoring junior team membersDeep knowledge of Apache Spark is ...,8 Days Ago,Usage,Architecture,spark,Social media,SCALA,Open source,AWS,Monitoring
Sr. Data and Applied Scientist,Microsoft,Not disclosed,Bengaluru,"Bachelors Degree in Statistics, Econometrics, Computer Science, Electrical or Computer ...",28 Days Ago,PyTorch,TensorFlow,deep learning,contact center operations,python,nlp,predictive analytics,machine learning
